,cod_domicilio,num_pessoa,motivo_orig,motivo_dest,modo_agregado,zona_orig,zona_dest,faixa_renda,tempo_viagem,hora_chegada,hora_saida,fator_expansao
13509,82445,1,casa,estudo,A pé,0063,0155,< 2,30.0,2012-08-15 07:00:00,2012-08-15 06:30:00,760.5
13510,82445,1,estudo,casa,A pé,0155,0063,< 2,30.0,2012-08-15 12:30:00,2012-08-15 12:00:00,760.5
13511,82445,2,casa,trabalho,Coletivo,0063,0110,< 2,70.0,2012-08-15 05:40:00,2012-08-15 04:30:00,760.5
13512,82445,2,trabalho,casa,Coletivo,0110,0063,< 2,80.0,2012-08-15 17:50:00,2012-08-15 16:30:00,760.5
13513,82446,1,casa,trabalho,Coletivo,0063,0070,< 2,70.0,2012-08-15 05:40:00,2012-08-15 04:30:00,26.21
13514,82446,1,trabalho,casa,Coletivo,0069,0063,< 2,60.0,2012-08-15 17:00:00,2012-08-15 16:00:00,26.21
13515,82446,2,casa,trabalho,Coletivo,0063,0137,< 2,70.0,2012-08-15 11:10:00,2012-08-15 10:00:00,1032.13
13516,82446,2,trabalho,casa,Coletivo,0137,0063,< 2,60.0,2012-08-15 23:00:00,2012-08-15 22:00:00,1032.13
13517,82448,1,casa,estudo,A pé,0063,0058,< 2,10.0,2012-08-15 15:10:00,2012-08-15 15:00:00,760.5
13518,82448,1,estudo,casa,A pé,0059,0059,< 2,10.0,2012-08-15 18:10:00,2012-08-15 18:00:00,760.5
13519,82448,2,casa,trabalho,Coletivo,0063,0068,< 2,70.0,2012-08-15 07:10:00,2012-08-15 06:00:00,755.47
13520,82448,2,trabalho,casa,Coletivo,0070,0063,< 2,60.0,2012-08-15 19:00:00,2012-08-15 18:00:00,755.47
13521,82448,3,casa,estudo,A pé,0063,0159,< 2,30.0,2012-08-15 07:00:00,2012-08-15 06:30:00,848.19
13522,82448,3,estudo,casa,A pé,0159,0063,< 2,30.0,2012-08-15 12:30:00,2012-08-15 12:00:00,848.19
13523,82449,1,casa,saude,A pé,0063,0059,< 2,30.0,2012-08-15 07:50:00,2012-08-15 07:20:00,1117.43
13524,82449,1,saude,casa,A pé,0059,0059,< 2,30.0,2012-08-15 11:30:00,2012-08-15 11:00:00,1117.43
13525,82451,1,casa,estudo,A pé,0063,0059,< 2,10.0,2012-08-15 07:10:00,2012-08-15 07:00:00,918.84
13526,82451,1,estudo,casa,A pé,0063,0063,< 2,10.0,2012-08-15 14:10:00,2012-08-15 14:00:00,918.84
13527,82451,2,casa,trabalho,Coletivo,0063,0137,< 2,90.0,2012-08-15 15:30:00,2012-08-15 14:00:00,918.84
13528,82451,2,trabalho,casa,Coletivo,0900,0059,< 2,80.0,2012-08-15 23:20:00,2012-08-15 22:00:00,918.84
13529,82452,1,casa,outros,Coletivo,0063,0112,< 2,50.0,2012-08-15 10:50:00,2012-08-15 10:00:00,85.88
13530,82452,1,outros,casa,Coletivo,0112,0063,< 2,50.0,2012-08-15 13:50:00,2012-08-15 13:00:00,85.88
13531,82459,1,casa,trabalho,Coletivo,0063,0120,< 2,60.0,2012-08-15 13:00:00,2012-08-15 12:00:00,760.5
13532,82459,1,trabalho,trabalho,Coletivo,0120,0063,< 2,60.0,2012-08-15 00:30:00,2012-08-15 23:30:00,760.5
13533,82459,3,casa,estudo,A pé,0063,0160,< 2,15.0,2012-08-15 07:15:00,2012-08-15 07:00:00,848.19
13534,82459,3,estudo,casa,A pé,0160,0063,< 2,15.0,2012-08-15 11:55:00,2012-08-15 11:40:00,848.19
13535,82461,1,casa,trabalho,Coletivo,0063,0068,< 2,70.0,2012-08-15 07:10:00,2012-08-15 06:00:00,755.47
13536,82461,1,trabalho,casa,Coletivo,0070,0059,< 2,70.0,2012-08-15 19:10:00,2012-08-15 18:00:00,755.47
13537,82461,2,casa,estudo,A pé,0063,0063,< 2,40.0,2012-08-15 07:10:00,2012-08-15 06:30:00,848.19
13538,82461,2,estudo,casa,A pé,0063,0063,< 2,40.0,2012-08-15 12:00:00,2012-08-15 11:20:00,848.19
13539,82461,3,casa,estudo,A pé,0063,0159,< 2,30.0,2012-08-15 07:00:00,2012-08-15 06:30:00,848.19
13540,82461,3,estudo,casa,A pé,0159,0063,< 2,30.0,2012-08-15 12:30:00,2012-08-15 12:00:00,848.19
13541,82465,1,casa,trabalho,A pé,0059,0059,< 2,15.0,2012-08-15 07:15:00,2012-08-15 07:00:00,760.5
13542,82465,1,trabalho,casa,A pé,0059,0059,< 2,15.0,2012-08-15 22:15:00,2012-08-15 22:00:00,760.5
13543,82465,2,casa,trabalho,A pé,0059,0059,< 2,15.0,2012-08-15 07:15:00,2012-08-15 07:00:00,755.47
13544,82465,2,trabalho,casa,A pé,0059,0059,< 2,10.0,2012-08-15 22:10:00,2012-08-15 22:00:00,755.47
13545,82466,1,casa,trabalho,Coletivo,0058,0618,< 2,15.0,2012-08-15 06:45:00,2012-08-15 06:30:00,760.5
13546,82466,1,trabalho,casa,Coletivo,0618,0059,< 2,90.0,2012-08-15 18:30:00,2012-08-15 17:00:00,760.5
13547,82466,2,casa,trabalho,Coletivo,0058,0654,< 2,95.0,2012-08-15 07:35:00,2012-08-15 06:00:00,755.47
13548,82466,2,trabalho,casa,Coletivo,0655,0058,< 2,95.0,2012-08-15 18:35:00,2012-08-15 17:00:00,755.47
13549,82738,1,casa,outros,A pé,0059,0059,< 2,10.0,2012-08-15 17:05:00,2012-08-15 17:00:00,0.0
13550,82738,1,outros,casa,A pé,0059,0059,< 2,10.0,2012-08-15 17:12:00,2012-08-15 17:07:00,0.0
13551,82739,2,casa,casa,A pé,0059,0168,< 2,20.0,2012-08-15 06:40:00,2012-08-15 06:30:00,100.15
13552,82739,2,trabalho,trabalho,A pé,0168,0058,< 2,80.0,2012-08-15 14:40:00,2012-08-15 14:00:00,100.15
13553,82744,1,casa,outros,A pé,0058,0059,< 2,20.0,2012-08-15 15:00:00,2012-08-15 14:50:00,1633.26
13554,82744,1,outros,casa,A pé,0059,0058,< 2,20.0,2012-08-15 15:15:00,2012-08-15 15:05:00,1633.26
13555,82744,2,casa,trabalho,Coletivo,0058,0299,< 2,110.0,2012-08-15 06:35:00,2012-08-15 05:40:00,756.33
13556,82744,2,trabalho,casa,Coletivo,0299,0059,< 2,80.0,2012-08-15 19:40:00,2012-08-15 19:00:00,756.33
13557,82744,3,casa,outros,A pé,0058,0059,< 2,20.0,2012-08-15 07:10:00,2012-08-15 07:00:00,1633.26
13558,82744,3,casa,trabalho,A pé,0059,0059,< 2,10.0,2012-08-15 12:35:00,2012-08-15 12:30:00,1633.26
13559,82744,3,outros,casa,A pé,0059,0058,< 2,20.0,2012-08-15 07:40:00,2012-08-15 07:30:00,1633.26
13560,82744,3,trabalho,trabalho,A pé,0059,0059,< 2,10.0,2012-08-15 17:35:00,2012-08-15 17:30:00,1633.26
13561,82744,5,casa,estudo,A pé,0058,0059,< 2,20.0,2012-08-15 07:10:00,2012-08-15 07:00:00,11379.79
13562,82744,5,estudo,casa,A pé,0058,0058,< 2,10.0,2012-08-15 15:15:00,2012-08-15 15:05:00,11379.79
13563,82744,5,estudo,casa,A pé,0059,0058,< 2,10.0,2012-08-15 15:15:00,2012-08-15 15:05:00,11379.79
13564,82746,1,casa,trabalho,Coletivo,0058,0114,< 2,65.0,2012-08-15 12:45:00,2012-08-15 11:40:00,523.91
13565,82746,1,trabalho,casa,Coletivo,0114,0058,< 2,85.0,2012-08-15 23:25:00,2012-08-15 22:00:00,523.91
13566,82747,2,casa,trabalho,A pé,0058,0416,< 2,20.0,2012-08-15 08:00:00,2012-08-15 07:40:00,3597.35
13567,82747,2,trabalho,casa,A pé,0416,0058,< 2,20.0,2012-08-15 17:20:00,2012-08-15 17:00:00,3597.35
13568,82748,1,casa,lazer,Coletivo,0058,0079,< 2,70.0,2012-08-15 15:40:00,2012-08-15 14:30:00,8029.79
13569,82748,1,lazer,casa,Coletivo,0078,0058,< 2,130.0,2012-08-15 19:50:00,2012-08-15 17:40:00,8029.79
13570,82748,2,casa,trabalho,Coletivo,0058,0084,< 2,50.0,2012-08-15 05:50:00,2012-08-15 05:00:00,756.33
13571,82748,2,trabalho,casa,Coletivo,0084,0090,< 2,135.0,2012-08-15 19:50:00,2012-08-15 17:35:00,756.33
13572,82748,4,casa,estudo,A pé,0058,0155,< 2,15.0,2012-08-15 07:15:00,2012-08-15 07:00:00,4511.15
13573,82748,4,casa,lazer,Coletivo,0058,0079,< 2,140.0,2012-08-15 15:40:00,2012-08-15 14:30:00,4511.15
13574,82748,4,estudo,casa,A pé,0155,0058,< 2,15.0,2012-08-15 12:15:00,2012-08-15 12:00:00,4511.15
13575,82748,4,lazer,casa,Coletivo,0078,0058,< 2,130.0,2012-08-15 19:50:00,2012-08-15 17:40:00,4511.15
13576,82749,1,casa,casa,Coletivo,0058,0159,< 2,30.0,2012-08-15 07:30:00,2012-08-15 07:00:00,100.15
13577,82749,1,outros,casa,Coletivo,0159,0058,< 2,30.0,2012-08-15 11:30:00,2012-08-15 11:00:00,100.15
13578,82750,3,casa,casa,Coletivo,0058,0109,< 2,80.0,2012-08-15 06:50:00,2012-08-15 05:30:00,454.25
13579,82750,3,trabalho,casa,Coletivo,0109,0058,< 2,90.0,2012-08-15 17:30:00,2012-08-15 16:00:00,454.25
13580,82751,1,casa,casa,Coletivo,0242,0058,< 2,85.0,2012-08-15 19:55:00,2012-08-15 18:30:00,756.33
13581,82751,1,casa,trabalho,Coletivo,0058,0242,< 2,40.0,2012-08-15 06:10:00,2012-08-15 05:30:00,756.33
13582,82751,1,casa,trabalho,Coletivo,0242,0643,< 2,95.0,2012-08-15 07:45:00,2012-08-15 06:10:00,756.33
13583,82751,1,trabalho,casa,Coletivo,0643,0242,< 2,90.0,2012-08-15 18:30:00,2012-08-15 17:00:00,756.33
13584,82751,5,casa,estudo,A pé,0058,0155,< 2,10.0,2012-08-15 07:00:00,2012-08-15 06:50:00,4511.15
13585,82751,5,estudo,casa,A pé,0155,0058,< 2,15.0,2012-08-15 12:15:00,2012-08-15 12:00:00,4511.15
13586,82964,1,casa,trabalho,Coletivo,0059,0109,< 2,80.0,2012-08-15 07:20:00,2012-08-15 06:00:00,760.5
13587,82964,1,trabalho,casa,Coletivo,0109,0060,< 2,80.0,2012-08-15 18:20:00,2012-08-15 17:00:00,760.5
13588,82964,2,casa,trabalho,Coletivo,0059,0211,< 2,70.0,2012-08-15 06:50:00,2012-08-15 05:40:00,755.47
13589,82964,2,trabalho,casa,Coletivo,0211,0063,< 2,80.0,2012-08-15 17:20:00,2012-08-15 16:00:00,755.47
13590,82966,1,casa,saude,Coletivo,0058,0290,< 2,60.0,2012-08-15 13:30:00,2012-08-15 12:30:00,1461.76
13591,82966,1,saude,casa,Coletivo,0290,0058,< 2,25.0,2012-08-15 16:25:00,2012-08-15 16:00:00,1461.76
13592,82966,2,casa,trabalho,A pé,0059,0059,< 2,10.0,2012-08-15 09:50:00,2012-08-15 09:40:00,755.47
13593,82966,2,trabalho,casa,A pé,0059,0060,< 2,10.0,2012-08-15 22:10:00,2012-08-15 22:00:00,755.47
13594,82967,2,casa,saude,Coletivo,0059,0159,< 2,70.0,2012-08-15 12:10:00,2012-08-15 11:00:00,26.21
13595,82967,2,saude,casa,Coletivo,0159,0063,< 2,50.0,2012-08-15 15:50:00,2012-08-15 15:00:00,26.21
13596,82970,2,casa,outros,Coletivo,0059,0900,< 2,55.0,2012-08-15 11:55:00,2012-08-15 11:00:00,85.88
13597,82970,2,outros,casa,Coletivo,0166,0059,< 2,40.0,2012-08-15 14:50:00,2012-08-15 14:10:00,85.88
13598,82972,2,casa,outros,Coletivo,0059,0112,< 2,50.0,2012-08-15 14:50:00,2012-08-15 14:00:00,85.88
13599,82972,2,outros,casa,Coletivo,0112,0059,< 2,60.0,2012-08-15 17:23:00,2012-08-15 16:23:00,85.88
13600,82973,1,casa,outros,Coletivo,0058,0270,< 2,100.0,2012-08-15 18:10:00,2012-08-15 16:30:00,982.07
13601,82973,1,outros,casa,Coletivo,0268,0058,< 2,60.0,2012-08-15 21:00:00,2012-08-15 20:00:00,982.07
13602,82975,1,casa,lazer,Coletivo,0059,0290,< 2,60.0,2012-08-15 13:00:00,2012-08-15 12:00:00,1751.27
13603,82975,1,lazer,casa,Coletivo,0290,0061,< 2,60.0,2012-08-15 21:00:00,2012-08-15 20:00:00,1751.27
13604,82975,2,casa,trabalho,Coletivo,0059,0294,< 2,60.0,2012-08-15 08:00:00,2012-08-15 07:00:00,1751.27
13605,82975,2,trabalho,casa,Coletivo,0294,0058,< 2,60.0,2012-08-15 21:00:00,2012-08-15 20:00:00,1751.27
13606,82975,3,casa,estudo,A pé,0059,0059,< 2,15.0,2012-08-15 07:00:00,2012-08-15 06:45:00,3852.25
13607,82975,3,estudo,casa,A pé,0059,0062,< 2,10.0,2012-08-15 11:10:00,2012-08-15 11:00:00,3852.25
13608,83208,1,casa,estudo,Coletivo,0063,0159,< 2,70.0,2012-08-15 07:40:00,2012-08-15 06:30:00,961.9
13609,83208,1,estudo,casa,Coletivo,0158,0063,< 2,60.0,2012-08-15 13:10:00,2012-08-15 12:10:00,961.9
13610,83209,1,casa,trabalho,Coletivo,0063,0422,< 2,90.0,2012-08-15 20:30:00,2012-08-15 19:00:00,1461.76
13611,83209,1,trabalho,casa,Coletivo,0425,0063,< 2,80.0,2012-08-15 09:20:00,2012-08-15 08:00:00,1461.76
13612,83209,3,casa,trabalho,Coletivo,0058,0900,< 2,60.0,2012-08-15 08:00:00,2012-08-15 07:00:00,760.5
13613,83209,3,trabalho,casa,Coletivo,0900,0058,< 2,60.0,2012-08-15 18:00:00,2012-08-15 17:00:00,760.5
13614,83209,4,casa,estudo,A pé,0059,0063,< 2,20.0,2012-08-15 13:00:00,2012-08-15 12:40:00,848.19
13615,83209,4,estudo,casa,A pé,0059,0059,< 2,20.0,2012-08-15 17:20:00,2012-08-15 17:00:00,848.19
13616,83210,1,casa,outros,Coletivo,0059,0159,< 2,40.0,2012-08-15 10:40:00,2012-08-15 10:00:00,26.21
13617,83210,1,outros,casa,Coletivo,0159,0063,< 2,40.0,2012-08-15 12:55:00,2012-08-15 12:15:00,26.21
13618,83210,2,casa,trabalho,Coletivo,0059,0159,< 2,60.0,2012-08-15 07:00:00,2012-08-15 06:00:00,26.21
13619,83210,2,trabalho,casa,Coletivo,0159,0058,< 2,70.0,2012-08-15 21:57:00,2012-08-15 20:47:00,26.21
13620,83217,1,casa,outros,Coletivo,0058,0269,< 2,70.0,2012-08-15 12:10:00,2012-08-15 11:00:00,918.84
13621,83217,1,outros,casa,Coletivo,0269,0059,< 2,70.0,2012-08-15 16:40:00,2012-08-15 15:30:00,918.84
13622,83217,3,casa,trabalho,Coletivo,0059,0112,< 2,70.0,2012-08-15 07:40:00,2012-08-15 06:30:00,918.84
13623,83217,3,trabalho,casa,Coletivo,0112,0059,< 2,50.0,2012-08-15 19:20:00,2012-08-15 18:30:00,918.84
13624,83220,1,casa,trabalho,Coletivo,0059,0091,< 2,75.0,2012-08-15 07:45:00,2012-08-15 06:30:00,755.47
13625,83220,1,trabalho,casa,Coletivo,0082,0063,< 2,60.0,2012-08-15 17:30:00,2012-08-15 16:30:00,755.47
13626,83220,2,casa,estudo,A pé,0059,0059,< 2,30.0,2012-08-15 07:00:00,2012-08-15 06:30:00,848.19
13627,83220,2,estudo,casa,A pé,0059,0059,< 2,30.0,2012-08-15 15:00:00,2012-08-15 14:30:00,848.19
13628,83220,3,casa,estudo,A pé,0059,0059,< 2,20.0,2012-08-15 12:10:00,2012-08-15 11:50:00,848.19
13629,83220,3,estudo,casa,A pé,0059,0059,< 2,20.0,2012-08-15 17:50:00,2012-08-15 17:30:00,848.19
13630,83220,4,casa,estudo,A pé,0059,0059,< 2,20.0,2012-08-15 06:50:00,2012-08-15 06:30:00,848.19
13631,83220,4,estudo,casa,A pé,0059,0059,< 2,40.0,2012-08-15 12:40:00,2012-08-15 12:00:00,848.19
13632,83220,5,casa,estudo,Coletivo,0059,0154,< 2,60.0,2012-08-15 07:00:00,2012-08-15 06:00:00,848.19
13633,83221,1,casa,outros,Coletivo,0063,0159,< 2,60.0,2012-08-15 13:00:00,2012-08-15 12:00:00,304.68
13634,83221,1,outros,casa,Coletivo,0159,0059,< 2,60.0,2012-08-15 15:00:00,2012-08-15 14:00:00,304.68
13635,83361,3,casa,trabalho,A pé,0059,0063,< 2,10.0,2012-08-15 04:10:00,2012-08-15 04:00:00,270.26
13636,83361,3,trabalho,casa,A pé,0063,0059,< 2,10.0,2012-08-15 15:10:00,2012-08-15 15:00:00,270.26
13637,83363,2,casa,estudo,A pé,0059,0163,< 2,50.0,2012-08-15 07:30:00,2012-08-15 06:40:00,1030.68
13638,83363,2,casa,outros,Coletivo,0063,0063,< 2,18.0,2012-08-15 18:18:00,2012-08-15 18:00:00,1030.68
13639,83363,2,estudo,casa,A pé,0163,0063,< 2,50.0,2012-08-15 12:35:00,2012-08-15 11:45:00,1030.68
13640,83363,2,outros,casa,Coletivo,0063,0058,< 2,15.0,2012-08-15 18:50:00,2012-08-15 18:35:00,1030.68
13641,83363,3,casa,trabalho,Coletivo,0058,0348,< 2,126.0,2012-08-15 06:28:00,2012-08-15 05:20:00,1381.57
13642,83363,3,trabalho,casa,Coletivo,0293,0059,< 2,115.0,2012-08-15 16:55:00,2012-08-15 15:00:00,1381.57
13643,83367,1,casa,trabalho,Coletivo,0488,0657,< 2,70.0,2012-08-15 06:00:00,2012-08-15 04:50:00,270.26
13644,83367,1,trabalho,casa,Coletivo,0656,0488,< 2,63.0,2012-08-15 15:03:00,2012-08-15 14:00:00,270.26
13645,83367,2,casa,trabalho,A pé,0406,0416,< 2,30.0,2012-08-15 14:15:00,2012-08-15 13:45:00,270.26
13646,83367,2,trabalho,casa,A pé,0416,0406,< 2,30.0,2012-08-15 20:30:00,2012-08-15 20:00:00,270.26
13647,83368,1,casa,trabalho,A pé,0406,0416,< 2,20.0,2012-08-15 06:00:00,2012-08-15 05:40:00,314.24
13648,83368,1,trabalho,casa,A pé,0416,0406,< 2,15.0,2012-08-15 16:15:00,2012-08-15 16:00:00,314.24
13649,83368,3,casa,estudo,A pé,0058,0064,< 2,10.0,2012-08-15 12:55:00,2012-08-15 12:45:00,797.05
13650,83368,3,estudo,casa,A pé,0064,0058,< 2,75.0,2012-08-15 18:45:00,2012-08-15 17:30:00,797.05
13651,83369,3,casa,trabalho,A pé,0059,0168,< 2,10.0,2012-08-15 08:20:00,2012-08-15 08:10:00,314.24
13652,83369,3,trabalho,casa,A pé,0168,0058,< 2,10.0,2012-08-15 18:10:00,2012-08-15 18:00:00,314.24
13653,83369,5,casa,trabalho,A pé,0059,0064,< 2,15.0,2012-08-15 07:45:00,2012-08-15 07:30:00,314.24
13654,83369,5,trabalho,casa,A pé,0064,0058,< 2,15.0,2012-08-15 17:15:00,2012-08-15 17:00:00,314.24
13655,83369,7,casa,estudo,A pé,0059,0161,< 2,10.0,2012-08-15 12:55:00,2012-08-15 12:45:00,797.05
13656,83369,7,estudo,casa,A pé,0157,0058,< 2,10.0,2012-08-15 17:25:00,2012-08-15 17:15:00,797.05
13657,83370,1,casa,trabalho,Coletivo,0163,0079,< 2,100.0,2012-08-15 07:00:00,2012-08-15 05:20:00,1018.94
13658,83370,2,trabalho,casa,Coletivo,0079,0162,< 2,110.0,2012-08-15 18:50:00,2012-08-15 17:00:00,270.26
13659,83370,3,casa,outros,A pé,0162,0064,< 2,5.0,2012-08-15 07:50:00,2012-08-15 07:45:00,314.24
13660,83370,3,outros,casa,A pé,0064,0162,< 2,10.0,2012-08-15 10:10:00,2012-08-15 10:00:00,314.24
13661,83370,5,casa,trabalho,Coletivo,0162,0253,< 2,30.0,2012-08-15 07:50:00,2012-08-15 07:20:00,797.05
13662,83370,5,trabalho,casa,Coletivo,0252,0162,< 2,70.0,2012-08-15 18:10:00,2012-08-15 17:00:00,797.05
13663,83474,1,casa,trabalho,Individual,0402,0402,2 - 5,3.0,2012-08-15 06:03:00,2012-08-15 06:00:00,341.86
13664,83474,1,trabalho,casa,Individual,0402,0402,2 - 5,3.0,2012-08-15 17:03:00,2012-08-15 17:00:00,341.86
13665,83474,2,casa,trabalho,Coletivo,0400,0357,2 - 5,20.0,2012-08-15 13:00:00,2012-08-15 12:40:00,2130.96
13666,83474,2,casa,trabalho,Coletivo,0402,0400,2 - 5,18.0,2012-08-15 12:28:00,2012-08-15 12:10:00,2130.96
13667,83474,2,trabalho,casa,Coletivo,0357,0400,2 - 5,25.0,2012-08-15 21:25:00,2012-08-15 21:00:00,2130.96
13668,83474,2,trabalho,casa,Coletivo,0400,0402,2 - 5,25.0,2012-08-15 21:50:00,2012-08-15 21:25:00,2130.96
13669,83475,1,casa,casa,Coletivo,0402,0264,2 - 5,28.0,2012-08-15 19:28:00,2012-08-15 19:00:00,9237.13
13670,83475,1,lazer,casa,Coletivo,0226,0409,2 - 5,40.0,2012-08-15 22:40:00,2012-08-15 22:00:00,9237.13
13671,83475,1,lazer,casa,Coletivo,0409,0402,2 - 5,20.0,2012-08-15 23:00:00,2012-08-15 22:40:00,9237.13
13672,83475,1,trabalho,lazer,Coletivo,0264,0226,2 - 5,22.0,2012-08-15 19:57:00,2012-08-15 19:35:00,9237.13
13673,83475,2,casa,casa,Coletivo,0402,0264,2 - 5,28.0,2012-08-15 19:28:00,2012-08-15 19:00:00,9237.13
13674,83475,2,lazer,casa,Coletivo,0226,0409,2 - 5,40.0,2012-08-15 22:40:00,2012-08-15 22:00:00,9237.13
13675,83475,2,lazer,casa,Coletivo,0409,0402,2 - 5,18.0,2012-08-15 23:00:00,2012-08-15 22:42:00,9237.13
13676,83475,2,lazer,lazer,Coletivo,0264,0226,2 - 5,22.0,2012-08-15 19:57:00,2012-08-15 19:35:00,9237.13
13677,83475,3,casa,outros,Individual,0402,0360,2 - 5,20.0,2012-08-15 13:20:00,2012-08-15 13:00:00,5092.33
13678,83475,3,outros,casa,Individual,0360,0402,2 - 5,20.0,2012-08-15 19:20:00,2012-08-15 19:00:00,5092.33
13679,83475,4,casa,trabalho,A pé,0402,0402,2 - 5,5.0,2012-08-15 06:05:00,2012-08-15 06:00:00,5092.33
13680,83475,4,trabalho,casa,A pé,0402,0402,2 - 5,5.0,2012-08-15 17:05:00,2012-08-15 17:00:00,5092.33
13681,83476,1,casa,trabalho,Individual,0402,0402,2 - 5,10.0,2012-08-15 07:10:00,2012-08-15 07:00:00,341.86
13682,83476,1,trabalho,casa,Individual,0402,0402,2 - 5,10.0,2012-08-15 16:40:00,2012-08-15 16:30:00,341.86
13683,83480,1,casa,trabalho,Individual,0402,0413,2 - 5,15.0,2012-08-15 07:15:00,2012-08-15 07:00:00,12666.43
13684,83480,1,outros,casa,Individual,0014,0402,2 - 5,30.0,2012-08-15 19:30:00,2012-08-15 19:00:00,12666.43
13685,83480,1,trabalho,outros,Individual,0413,0014,2 - 5,35.0,2012-08-15 15:35:00,2012-08-15 15:00:00,12666.43
13686,83480,2,casa,outros,A pé,0402,0402,2 - 5,5.0,2012-08-15 13:35:00,2012-08-15 13:30:00,17871.32
13687,83480,2,outros,casa,A pé,0402,0402,2 - 5,5.0,2012-08-15 16:35:00,2012-08-15 16:30:00,17871.32
13688,83486,1,casa,outros,Individual,0402,0360,2 - 5,15.0,2012-08-15 10:15:00,2012-08-15 10:00:00,5092.33
13689,83486,1,outros,casa,Individual,0360,0402,2 - 5,15.0,2012-08-15 12:15:00,2012-08-15 12:00:00,5092.33
13690,83486,2,casa,trabalho,A pé,0402,0402,2 - 5,15.0,2012-08-15 07:15:00,2012-08-15 07:00:00,5092.33
13691,83486,2,trabalho,casa,A pé,0402,0402,2 - 5,15.0,2012-08-15 17:15:00,2012-08-15 17:00:00,5092.33
13692,83494,1,casa,estudo,Coletivo,0137,0067,2 - 5,30.0,2012-08-15 17:30:00,2012-08-15 17:00:00,2130.96
13693,83494,1,casa,estudo,Individual,0402,0137,2 - 5,45.0,2012-08-15 15:45:00,2012-08-15 15:00:00,2130.96
13694,83494,1,estudo,casa,Coletivo,0067,0137,2 - 5,25.0,2012-08-15 22:35:00,2012-08-15 22:10:00,2130.96
13695,83494,1,estudo,casa,Individual,0137,0402,2 - 5,45.0,2012-08-15 23:25:00,2012-08-15 22:40:00,2130.96
13696,83494,2,casa,casa,A pé,0402,0402,2 - 5,5.0,2012-08-15 17:05:00,2012-08-15 17:00:00,2130.96
13697,83494,2,casa,trabalho,A pé,0402,0402,2 - 5,5.0,2012-08-15 06:45:00,2012-08-15 06:40:00,2130.96
13698,83615,1,casa,outros,A pé,0409,0408,< 2,20.0,2012-08-15 12:40:00,2012-08-15 17:00:00,1011.19
13699,83615,1,outros,casa,A pé,0408,0409,< 2,20.0,2012-08-15 12:55:00,2012-08-15 17:15:00,1011.19
13700,83615,4,casa,trabalho,A pé,0409,0408,< 2,30.0,2012-08-15 10:00:00,2012-08-15 09:30:00,1211.79
13701,83615,4,trabalho,casa,A pé,0408,0409,< 2,30.0,2012-08-15 20:00:00,2012-08-15 19:30:00,1211.79
13702,83615,5,casa,trabalho,A pé,0409,0414,< 2,10.0,2012-08-15 07:05:00,2012-08-15 12:30:00,1752.96
13703,83615,5,trabalho,casa,A pé,0408,0409,< 2,15.0,2012-08-15 17:00:00,2012-08-15 16:45:00,1752.96
13704,83615,5,trabalho,casa,A pé,0414,0409,< 2,5.0,2012-08-15 11:35:00,2012-08-15 11:30:00,1752.96
13705,83615,6,casa,estudo,A pé,0409,0408,< 2,10.0,2012-08-15 12:40:00,2012-08-15 12:30:00,1752.96
13706,83615,6,estudo,casa,A pé,0408,0409,< 2,10.0,2012-08-15 17:20:00,2012-08-15 17:10:00,1752.96
13707,83615,7,casa,estudo,A pé,0409,0408,< 2,10.0,2012-08-15 12:40:00,2012-08-15 12:30:00,7454.64
13708,83615,7,estudo,casa,A pé,0408,0409,< 2,70.0,2012-08-15 17:20:00,2012-08-15 16:10:00,7454.64
13709,83616,1,trabalho,trabalho,A pé,0408,0408,< 2,40.0,2012-08-15 07:40:00,2012-08-15 07:00:00,317.89
13710,83620,2,casa,trabalho,A pé,0409,0414,< 2,10.0,2012-08-15 08:30:00,2012-08-15 14:00:00,484.46
13711,83620,2,trabalho,casa,A pé,0414,0409,< 2,10.0,2012-08-15 12:55:00,2012-08-15 17:00:00,484.46
13713,83621,3,casa,casa,A pé,0408,0408,< 2,15.0,2012-08-15 17:45:00,2012-08-15 17:30:00,1752.96
13714,83621,3,casa,estudo,A pé,0408,0408,< 2,5.0,2012-08-15 12:50:00,2012-08-15 12:45:00,1752.96
13715,83622,1,casa,estudo,A pé,0408,0408,< 2,5.0,2012-08-15 12:55:00,2012-08-15 12:50:00,321.2
13716,83622,1,casa,estudo,Coletivo,0408,0406,< 2,30.0,2012-08-15 08:20:00,2012-08-15 07:50:00,321.2
13717,83622,1,estudo,casa,A pé,0408,0408,< 2,5.0,2012-08-15 17:20:00,2012-08-15 17:15:00,321.2
13718,83622,1,estudo,casa,Coletivo,0406,0408,< 2,35.0,2012-08-15 12:50:00,2012-08-15 12:15:00,321.2
13719,83622,2,casa,trabalho,Coletivo,0119,0067,< 2,50.0,2012-08-15 08:00:00,2012-08-15 07:10:00,473.12
13720,83622,2,casa,trabalho,Coletivo,0408,0119,< 2,65.0,2012-08-15 07:05:00,2012-08-15 06:00:00,473.12
13721,83622,2,trabalho,casa,Coletivo,0067,0119,< 2,40.0,2012-08-15 18:40:00,2012-08-15 18:00:00,473.12
13722,83622,2,trabalho,casa,Coletivo,0119,0410,< 2,60.0,2012-08-15 19:45:00,2012-08-15 18:45:00,473.12
13723,83623,1,casa,trabalho,Coletivo,0408,0302,< 2,40.0,2012-08-15 05:40:00,2012-08-15 05:00:00,224.48
